id,upname,name,zipcode,department_id,region_id,longitude,latitude
9854,NEAUFLES-AUVERGNY,Neaufles-Auvergny,27250,27,23,0.734722,48.8653
9855,SAINT-CHRISTOPHE-SUR-CONDE,Saint-Christophe-sur-Condé,27450,27,23,0.6,49.2833
9856,BEZU-SAINT-ELOI,Bézu-Saint-Éloi,27660,27,23,1.7,49.3
9857,BOURTH,Bourth,27580,27,23,0.816667,48.7667
9858,MARBEUF,Marbeuf,27110,27,23,0.966667,49.15
9859,HERQUEVILLE,Herqueville,27430,27,23,1.26667,49.25
9860,AIGLEVILLE,Aigleville,27120,27,23,1.41667,49
9861,LA LANDE-SAINT-LEGER,Lande-Saint-Léger,27210,27,23,0.364444,49.2995
9862,BROSVILLE,Brosville,27930,27,23,1.11667,49.1
9863,VENABLES,Venables,27940,27,23,1.3,49.2
9864,GOUPILLIERES,Goupillières,27170,27,23,0.766667,49.1333
9865,AIZIER,Aizier,27500,27,23,0.633333,49.4333
9866,SAINTE-COLOMBE-LA-COMMANDERIE,Sainte-Colombe-la-Commanderie,27110,27,23,0.936389,49.1037
9867,LETTEGUIVES,Letteguives,27910,27,23,1.33333,49.4333
9868,LA CHAPELLE-REANVILLE,Chapelle-Réanville,27950,27,23,1.38333,49.1
9869,BERENGEVILLE-LA-CAMPAGNE,Bérengeville-la-Campagne,27110,27,23,1.06667,49.1
9870,AVIRON,Aviron,27930,27,23,1.11667,49.05
9871,HOUETTEVILLE,Houetteville,27400,27,23,1.11667,49.1333
9872,SAINT-MARCEL,Saint-Marcel,27950,27,23,1.45,49.1
9873,BALINES,Bâlines,27130,27,23,0.976944,48.7428
9874,JOUY-SUR-EURE,Jouy-sur-Eure,27120,27,23,1.3,49.05
9875,AMFREVILLE-SOUS-LES-MONTS,Amfreville-sous-les-Monts,27590,27,23,1.26667,49.3
9876,PACY-SUR-EURE,Pacy-sur-Eure,27120,27,23,1.38333,49.0167
9877,QUATREMARE,Quatremare,27400,27,23,1.08333,49.1833
9878,MANNEVILLE-SUR-RISLE,Manneville-sur-Risle,27500,27,23,0.566667,49.35
9879,QUILLEBEUF-SUR-SEINE,Quillebeuf-sur-Seine,27680,27,23,0.516667,49.4667
9880,MARTAINVILLE,Martainville,27210,27,23,0.416667,49.3
9881,BERNAY,Bernay,27300,27,23,0.6,49.1
9882,BEZU-LA-FORET,Bézu-la-Forêt,27480,27,23,1.63333,49.4167
9883,BOUCHEVILLIERS,Bouchevilliers,27150,27,23,1.7,49.4
9884,THEILLEMENT,Theillement,27520,27,23,0.8,49.2833
9885,PITRES,Pîtres,27590,27,23,1.23333,49.3167
9886,BOSGUERARD-DE-MARCOUVILLE,Bosguérard-de-Marcouville,27520,27,23,0.833333,49.2667
9887,LE FRESNE,Fresne,27190,27,23,0.983333,48.95
9888,LE THIL,Thil,27150,27,23,1.55,49.3083
9889,SAINT-JEAN-DU-THENNEY,Saint-Jean-du-Thenney,27270,27,23,0.466667,49.0167
9890,COLLETOT,Colletot,27500,27,23,0.65,49.35
9891,ARNIERES-SUR-ITON,Arnières-sur-Iton,27180,27,23,1.11667,48.9833
9892,BOURNEVILLE,Bourneville,27500,27,23,0.616667,49.3833
9893,FORET-LA-FOLIE,Forêt-la-Folie,27510,27,23,1.53333,49.2333
9894,QUESSIGNY,Quessigny,27220,27,23,1.28333,48.9333
9895,SAINT-DIDIER-DES-BOIS,Saint-Didier-des-Bois,27370,27,23,1.03333,49.2333
9896,IVILLE,Iville,27110,27,23,0.933333,49.1833
9897,LA BOISSIERE,Boissière,27220,27,23,1.36667,48.95
9898,SAINT-ANTONIN-DE-SOMMAIRE,Saint-Antonin-de-Sommaire,27250,27,23,0.666667,48.8333
9899,LES ESSARTS,Essarts,27240,27,23,0.985278,48.8817
9900,GRANDVILLIERS,Grandvilliers,27240,27,23,1.05,48.8167
9901,CINTRAY,Cintray,27160,27,23,0.883333,48.8
9902,PORT-MORT,Port-Mort,27940,27,23,1.41667,49.1667
9903,ACLOU,Aclou,27800,27,23,0.7,49.1667
9904,LA CHAPELLE-GAUTHIER,Chapelle-Gauthier,27270,27,23,0.466667,48.9833
9905,LAUNAY,Launay,27470,27,23,0.733333,49.1
9906,BOSGOUET,Bosgouet,27310,27,23,0.85,49.35
9907,BOSQUENTIN,Bosquentin,27480,27,23,1.58333,49.4167
9908,SAINT-LEGER-DU-GENNETEY,Saint-Léger-du-Gennetey,27520,27,23,0.75,49.2833
9909,TOSNY,Tosny,27700,27,23,1.38333,49.2167
9910,BAZINCOURT-SUR-EPTE,Bazincourt-sur-Epte,27140,27,23,1.76667,49.3167
9911,SAINT-AUBIN-SUR-QUILLEBEUF,Saint-Aubin-sur-Quillebeuf,27680,27,23,0.533333,49.4667
9912,LA BARRE-EN-OUCHE,Barre-en-Ouche,27330,27,23,0.666667,48.95
9913,LE BOIS-HELLAIN,Bois-Hellain,27260,27,23,0.383333,49.2667
9914,ARMENTIERES-SUR-AVRE,Armentières-sur-Avre,27820,27,23,0.7847,48.6796
9915,CAMPIGNY,Campigny,27500,27,23,0.55,49.3167
9916,TOURNEDOS-SUR-SEINE,Tournedos-sur-Seine,27100,27,23,1.26667,49.2833
9917,CROTH,Croth,28520,27,23,1.36667,48.8333
9918,BOSC-RENOULT-EN-OUCHE,Bosc-Renoult-en-Ouche,27330,27,23,0.7,48.95
9919,CHAMBRAY,Chambray,27120,27,23,1.31667,49.0833
9920,BOIS-JEROME-SAINT-OUEN,Bois-Jérôme-Saint-Ouen,27620,27,23,1.53333,49.1167
9921,PLASNES,Plasnes,27300,27,23,0.616667,49.1333
9922,SAINT-CLAIR-D'ARCEY,Saint-Clair-d'Arcey,27300,27,23,0.666667,49.0667
9923,CHATEAU-SUR-EPTE,Château-sur-Epte,27420,27,23,1.66667,49.2
9924,ORMES,Ormes,27190,27,23,0.966667,49.05
9925,SAINT-AUBIN-SUR-GAILLON,Saint-Aubin-sur-Gaillon,27600,27,23,1.33333,49.15
9926,PONT-AUDEMER,Pont-Audemer,27500,27,23,0.516667,49.35
9927,PLAINVILLE,Plainville,27300,27,23,0.5,49.0833
9928,NORMANVILLE,Normanville,27930,27,23,1.15,49.0833
9929,SAINT-VINCENT-DU-BOULAY,Saint-Vincent-du-Boulay,27230,27,23,0.483333,49.1
9930,MERCEY,Mercey,27950,27,23,1.38333,49.0833
9931,SAINT-MARTIN-DU-TILLEUL,Saint-Martin-du-Tilleul,27300,27,23,0.533333,49.1
9932,VERNON,Vernon,27200,27,23,1.48333,49.0833
9933,ORVAUX,Orvaux,27190,27,23,1.03333,48.9333
9934,VILLIERS-EN-DESOEUVRE,Villiers-en-Désoeuvre,27640,27,23,1.5,48.95
9935,SAINT-NICOLAS-D'ATTEZ,Saint-Nicolas-d'Attez,27160,27,23,0.933333,48.8167
9936,GUICHAINVILLE,Guichainville,27930,27,23,1.19167,48.9833
9937,NOGENT-LE-SEC,Nogent-le-Sec,27190,27,23,1,48.9167
9938,BACQUEVILLE,Bacqueville,27440,27,23,1.36667,49.3167
9939,SAINT-OUEN-DE-THOUBERVILLE,Saint-Ouen-de-Thouberville,27310,27,23,0.883333,49.35
9940,ROUTOT,Routot,27350,27,23,0.733333,49.3833
9941,MENILLES,Ménilles,27120,27,23,1.36667,49.0333
9942,LA HAYE-MALHERBE,Haye-Malherbe,27400,27,23,1.06667,49.2167
9943,SAINT-AUBIN-DU-THENNEY,Saint-Aubin-du-Thenney,27270,27,23,0.5,49.0167
9944,NEUVILLE-SUR-AUTHOU,Neuville-sur-Authou,27800,27,23,0.633333,49.2167
9945,LE THUIT,Thuit,27700,27,23,1.35,49.25
9946,PERRIERS-SUR-ANDELLE,Perriers-sur-Andelle,27910,27,23,1.36667,49.4167
9947,BEMECOURT,Bémécourt,27160,27,23,0.883333,48.85
9948,LA HAYE-AUBREE,Haye-Aubrée,27350,27,23,0.7,49.3833
9949,MARTOT,Martot,27340,27,23,1.06667,49.3
9950,SAINT-THURIEN,Saint-Thurien,27680,27,23,0.55,49.4
9951,IGOVILLE,Igoville,27460,27,23,1.15,49.3167
9952,SAINT-SAMSON-DE-LA-ROQUE,Saint-Samson-de-la-Roque,27680,27,23,0.433333,49.4333
9953,HOUVILLE-EN-VEXIN,Houville-en-Vexin,27440,27,23,1.35,49.3
9954,SAINT-SULPICE-DE-GRIMBOUVILLE,Saint-Sulpice-de-Grimbouville,27210,27,23,0.446389,49.377
9955,BOISEMONT,Boisemont,27150,27,23,1.5,49.2833
9956,BERVILLE-SUR-MER,Berville-sur-Mer,27210,27,23,0.366667,49.4333
9957,SAINT-NICOLAS-DU-BOSC,Saint-Nicolas-du-Bosc,27370,27,23,0.866667,49.2167
9958,MONTAURE,Montaure,27400,27,23,1.08333,49.2333
9959,MANNEVILLE-LA-RAOULT,Manneville-la-Raoult,27210,27,23,0.316667,49.3667
9960,MUZY,Muzy,27650,27,23,1.35,48.7667
9961,LA HAYE-LE-COMTE,Haye-le-Comte,27400,27,23,1.15,49.2
9962,LES ANDELYS,Andelys,27700,27,23,1.41667,49.25
9963,VILLERS-SUR-LE-ROULE,Villers-sur-le-Roule,27940,27,23,1.31667,49.2
9964,TOSTES,Tostes,27340,27,23,1.11667,49.2667
9965,SAINT-GERMAIN-SUR-AVRE,Saint-Germain-sur-Avre,27320,27,23,1.26667,48.7667
9966,LA VACHERIE,Vacherie,27400,27,23,1.13333,49.1333
9967,LES AUTHIEUX,Authieux,27220,27,23,1.23333,48.9
9968,CAUMONT,Caumont,27310,27,23,0.9,49.3667
9969,CAORCHES-SAINT-NICOLAS,Caorches-Saint-Nicolas,27300,27,23,0.551389,49.0837
9970,GLOS-SUR-RISLE,Glos-sur-Risle,27290,27,23,0.683333,49.2667
9971,SAINT-PIERRE-DE-CORMEILLES,Saint-Pierre-de-Cormeilles,27260,27,23,0.383333,49.2333
9972,RICHEVILLE,Richeville,27420,27,23,1.53333,49.2667
9973,SAINT-SYMPHORIEN,Saint-Symphorien,27500,27,23,0.483333,49.3167
9974,LE THEIL-NOLENT,Theil-Nolent,27230,27,23,0.533333,49.15
9975,COUDRAY,Coudray,27150,27,23,1.5,49.3333
9976,MALLEVILLE-SUR-LE-BEC,Malleville-sur-le-Bec,27800,27,23,0.75,49.2333
9977,SAINT-DENIS-D'AUGERONS,Saint-Denis-d'Augerons,27390,27,23,0.483333,48.9333
9978,EPREVILLE-EN-LIEUVIN,Épreville-en-Lieuvin,27560,27,23,0.533333,49.2
9979,LA CHAPELLE-BAYVEL,Chapelle-Bayvel,27260,27,23,0.4,49.2667
9980,CHAMPIGNY-LA-FUTELAYE,Champigny-la-Futelaye,27220,27,23,1.3,48.8667
9981,FOUCRAINVILLE,Foucrainville,27220,27,23,1.33333,48.9333
9982,DARDEZ,Dardez,27930,27,23,1.2,49.0833
9983,LA CROIX-SAINT-LEUFROY,Croix-Saint-Leufroy,27490,27,23,1.25,49.1167
9984,NASSANDRES,Nassandres,27550,27,23,0.733333,49.1167
9985,LOUVERSEY,Louversey,27190,27,23,0.916667,49
9986,CANAPPEVILLE,Canappeville,27400,27,23,1.1,49.15
9987,APPEVILLE-ANNEBAULT,Appeville-Annebault,27290,27,23,0.65,49.3167
9988,FRESNE-L'ARCHEVEQUE,Fresne-l'Archevêque,27700,27,23,1.4,49.3
9989,CHAMPIGNOLLES,Champignolles,27330,27,23,0.766667,48.9667
9990,VOISCREVILLE,Voiscreville,27520,27,23,0.766667,49.2833
9991,CROISY-SUR-EURE,Croisy-sur-Eure,27120,27,23,1.35,49.0333
9992,BOSC-BENARD-CRESCY,Bosc-Bénard-Crescy,27310,27,23,0.8,49.3167
9993,THIBOUVILLE,Thibouville,27800,27,23,0.783333,49.15
9994,HACQUEVILLE,Hacqueville,27150,27,23,1.55,49.2833
9995,SAINT-DENIS-DU-BEHELAN,Saint-Denis-du-Béhélan,27160,27,23,0.966667,48.8667
9996,PONT-DE-L'ARCHE,Pont-de-l'Arche,27340,27,23,1.16667,49.3
9997,VILLEGATS,Villegats,27120,27,23,1.46667,49
9998,FLIPOU,Flipou,27380,27,23,1.28333,49.3167
9999,L'HABIT,Habit,27220,27,23,1.36667,48.8667
10000,LA GUEROULDE,Guéroulde,27160,27,23,0.883333,48.8167
10001,SAINT-VIGOR,Saint-Vigor,27930,27,23,1.26667,49.0833
10002,DAME-MARIE,Dame-Marie,27160,27,23,1,48.8
10003,FONTAINE-LA-SORET,Fontaine-la-Soret,27550,27,23,0.716667,49.15
10004,VITOT,Vitot,27110,27,23,0.901111,49.1631
10005,CORNEVILLE-LA-FOUQUETIERE,Corneville-la-Fouquetière,27300,27,23,0.7,49.0667
10006,PARVILLE,Parville,27180,27,23,1.1,49.0333
10007,LE BOULAY-MORIN,Boulay-Morin,27930,27,23,1.18333,49.0833
10008,VILLEZ-SUR-LE-NEUBOURG,Villez-sur-le-Neubourg,27110,27,23,0.866667,49.15
10009,JUMELLES,Jumelles,27220,27,23,1.21667,48.9167
10010,BERNIERES-SUR-SEINE,Bernières-sur-Seine,27700,27,23,1.35,49.2333
10011,LE GROS-THEIL,Gros-Theil,27370,27,23,0.85,49.2167
10012,INCARVILLE,Incarville,27400,27,23,1.18333,49.2333
10013,ROUGE-PERRIERS,Rouge-Perriers,27110,27,23,0.833333,49.15
10014,SAINT-GERMAIN-DE-PASQUIER,Saint-Germain-de-Pasquier,27370,27,23,1,49.25
10015,VRAIVILLE,Vraiville,27370,27,23,1.05,49.2167
10016,BAILLEUL-LA-VALLEE,Bailleul-la-Vallée,27260,27,23,0.433333,49.2
10017,SAINT-LAURENT-DES-BOIS,Saint-Laurent-des-Bois,27220,27,23,1.31667,48.85
10018,HECMANVILLE,Hecmanville,27800,27,23,0.666667,49.1667
10019,SAINT-SIMEON,Saint-Siméon,27560,27,23,0.516667,49.2833
10020,HECTOMARE,Hectomare,27110,27,23,0.95,49.1833
10021,HEUBECOURT-HARICOURT,Heubécourt-Haricourt,27630,27,23,1.56139,49.1364
10022,LA NEUVILLE-DU-BOSC,Neuville-du-Bosc,27890,27,23,0.816667,49.1833
10023,CORMEILLES,Cormeilles,27260,27,23,0.383333,49.25
10024,BRAY,Bray,27170,27,23,0.85,49.1
10025,LA ROUSSIERE,Roussière,27270,27,23,0.583333,48.9583
10026,LE MESNIL-FUGUET,Mesnil-Fuguet,27930,27,23,1.1,49.0667
10027,FORT-MOVILLE,Fort-Moville,27210,27,23,0.416667,49.3333
10028,COURBEPINE,Courbépine,27300,27,23,0.566667,49.1333
10029,BARNEVILLE-SUR-SEINE,Barneville-sur-Seine,27310,27,23,0.85,49.3833
10030,BARC,Barc,27170,27,23,0.816667,49.0667
10031,CHAIGNES,Chaignes,27120,27,23,1.45,49.0167
10032,DRUCOURT,Drucourt,27230,27,23,0.466667,49.1167
10033,SERQUIGNY,Serquigny,27470,27,23,0.716667,49.1
10034,CHANTELOUP,Chanteloup,27240,27,23,1.01667,48.8833
10035,EPEGARD,Épégard,27110,27,23,0.883333,49.1833
10036,GAUCIEL,Gauciel,27930,27,23,1.25,49.0333
10037,LONGCHAMPS,Longchamps,27150,27,23,1.61667,49.3667
10038,SAINT-AUBIN-D'ECROSVILLE,Saint-Aubin-d'Écrosville,27110,27,23,0.983333,49.15
10039,L'HOSMES,Hosmes,27570,27,23,1.03333,48.7833
10040,FRESNE-CAUVERVILLE,Fresne-Cauverville,27260,27,23,0.466667,49.2
10041,TOUFFREVILLE,Touffréville,27440,27,23,1.44111,49.3506
10042,LE BEC-THOMAS,Bec-Thomas,27370,27,23,0.983333,49.2333
10043,SAINTE-MARIE-DE-VATIMESNIL,Sainte-Marie-de-Vatimesnil,27150,27,23,1.56667,49.2667
10044,GRAVIGNY,Gravigny,27930,27,23,1.16667,49.05
10045,GLISOLLES,Glisolles,27190,27,23,1.01667,48.9833
10046,CRASVILLE,Crasville,27400,27,23,1.08333,49.2167
10047,CHARLEVAL,Charleval,27380,27,23,1.38333,49.3667
10048,SAINT-PIERRE-LA-GARENNE,Saint-Pierre-la-Garenne,27600,27,23,1.4,49.15
10049,LA VIEILLE-LYRE,Vieille-Lyre,27330,27,23,0.75,48.9167
10050,VALAILLES,Valailles,27300,27,23,0.6,49.1167
10051,EZY-SUR-EURE,Ézy-sur-Eure,27530,27,23,1.41667,48.8667
10052,LE LANDIN,Landin,27350,27,23,0.8,49.4
10053,HONGUEMARE-GUENOUVILLE,Honguemare-Guenouville,27310,27,23,0.816667,49.3667
10054,DAUBEUF-PRES-VATTEVILLE,Daubeuf-près-Vatteville,27430,27,23,1.3,49.2667
10055,LA MADELEINE-DE-NONANCOURT,Madeleine-de-Nonancourt,27320,27,23,1.20278,48.7731
10056,FAINS,Fains,27120,27,23,1.38333,49
10057,SAINT-SYLVESTRE-DE-CORMEILLES,Saint-Sylvestre-de-Cormeilles,27260,27,23,0.428611,49.2448
10058,HARQUENCY,Harquency,27700,27,23,1.48333,49.25
10059,SAINT-LUC,Saint-Luc,27930,27,23,1.24167,48.975
10060,LE BEC-HELLOUIN,Bec-Hellouin,27800,27,23,0.716667,49.2333
10061,VEZILLON,Vézillon,27700,27,23,1.4,49.2167
10062,CHAMBLAC,Chamblac,27270,27,23,0.55,48.9833
10063,CANTIERS,Cantiers,27420,27,23,1.58333,49.2333
10064,FERRIERES-SAINT-HILAIRE,Ferrières-Saint-Hilaire,27270,27,23,0.566667,49.0333
10065,HECOURT,Hécourt,27120,27,23,1.41667,48.9833
10066,LE PLESSIS-HEBERT,Plessis-Hébert,27120,27,23,1.35,48.9833
10067,FATOUVILLE-GRESTAIN,Fatouville-Grestain,27210,27,23,0.333333,49.4
10068,HOULBEC-PRES-LE-GROS-THEIL,Houlbec-près-le-Gros-Theil,27370,27,23,0.831111,49.2553
10069,SAINT-PIERRE-DU-VAL,Saint-Pierre-du-Val,27210,27,23,0.366667,49.4
10070,VIEUX-PORT,Vieux-Port,27680,27,23,0.6,49.4333
10071,CONTEVILLE,Conteville,27210,27,23,0.394722,49.4187
10072,BAZOQUES,Bazoques,27230,27,23,0.55,49.1667
10073,RADEPONT,Radepont,27380,27,23,1.33333,49.35
10074,BRIONNE,Brionne,27800,27,23,0.716667,49.2
10075,GUISENIERS,Guiseniers,27700,27,23,1.46667,49.2167
10076,ANGERVILLE-LA-CAMPAGNE,Angerville-la-Campagne,27930,27,23,1.16667,48.9917
10077,GRAINVILLE,Grainville,27380,27,23,1.36667,49.35
10078,BEAUFICEL-EN-LYONS,Beauficel-en-Lyons,27480,27,23,1.53333,49.4
10079,TILLY,Tilly,27510,27,23,1.53333,49.15
10080,FRESNEY,Fresney,27220,27,23,1.31667,48.95
10081,FLANCOURT-CATELON,Flancourt-Catelon,27310,27,23,0.766667,49.3333
10082,COLLANDRES-QUINCARNON,Collandres-Quincarnon,27190,27,23,0.85,49
10083,NOJEON-EN-VEXIN,Nojeon-en-Vexin,27150,27,23,1.56445,49.3295
10084,ETREPAGNY,Étrépagny,27150,27,23,1.61667,49.3
10085,LIVET-SUR-AUTHOU,Livet-sur-Authou,27800,27,23,0.666667,49.2333
10086,BOIS-LE-ROI,Bois-le-Roi,27220,27,23,1.35,48.8667
10087,SAINT-GREGOIRE-DU-VIEVRE,Saint-Grégoire-du-Vièvre,27450,27,23,0.633333,49.25
10088,BUREY,Burey,27190,27,23,0.95,48.9833
10089,NAGEL-SEEZ-MESNIL,Nagel-Séez-Mesnil,27190,27,23,0.95,48.9333
10090,ETREVILLE,Étréville,27350,27,23,0.65,49.3667
10091,GASNY,Gasny,27620,27,23,1.6,49.0833
10092,DAMVILLE,Damville,27240,27,23,1.06667,48.8667
10093,GRAND-CAMP,Grand-Camp,27270,27,23,0.526944,49.0453
10094,BOIS-ANZERAY,Bois-Anzeray,27330,27,23,0.7,48.9167
10095,BEAUMONT-LE-ROGER,Beaumont-le-Roger,27170,27,23,0.783333,49.0833
10096,ACQUIGNY,Acquigny,27400,27,23,1.18333,49.1667
10097,MALOUY,Malouy,27300,27,23,0.516667,49.1333
10098,HEUDEBOUVILLE,Heudebouville,27400,27,23,1.25,49.2
10099,BOISSEY-LE-CHATEL,Boissey-le-Châtel,27520,27,23,0.783333,49.2667
10100,LE VAL-DAVID,Val-David,27120,27,23,1.25,48.9833
10101,VAL-DE-REUIL,Val-de-Reuil,27100,27,23,1.21028,49.2745
10102,BERTHENONVILLE,Berthenonville,27630,27,23,1.66667,49.1833
10103,FONTAINE-LA-LOUVET,Fontaine-la-Louvet,27230,27,23,0.45,49.1667
10104,LA HAYE-SAINT-SYLVESTRE,Haye-Saint-Sylvestre,27330,27,23,0.616667,48.9167
10105,THUIT-HEBERT,Thuit-Hébert,27520,27,23,0.833333,49.3167
10106,SAINT-ELIER,Saint-Élier,27190,27,23,0.966667,48.9833
10107,PISEUX,Piseux,27130,27,23,0.983333,48.7667
10108,CRESTOT,Crestot,27110,27,23,0.966667,49.2
10109,LE TORPT,Torpt,27210,27,23,0.366667,49.3333
10110,DURANVILLE,Duranville,27230,27,23,0.509722,49.1487
10111,ACON,Acon,27570,27,23,1.1,48.7667
10112,PREY,Prey,27220,27,23,1.21667,48.9667
10113,AULNAY-SUR-ITON,Aulnay-sur-Iton,27180,27,23,1.05,49
10114,CHAMPENARD,Champenard,27600,27,23,1.33333,49.1
10115,CHAVIGNY-BAILLEUL,Chavigny-Bailleul,27220,27,23,1.2,48.8833
10116,ROMILLY-SUR-ANDELLE,Romilly-sur-Andelle,27610,27,23,1.26667,49.3333
10117,GAUDREVILLE-LA-RIVIERE,Gaudreville-la-Rivière,27190,27,23,1.01667,48.9833
10118,PINTERVILLE,Pinterville,27400,27,23,1.18333,49.2
10119,LA FORET-DU-PARC,Forêt-du-Parc,27220,27,23,1.25,48.925
10120,BOSC-RENOULT-EN-ROUMOIS,Bosc-Renoult-en-Roumois,27520,27,23,0.776111,49.2945
10121,MOUETTES,Mouettes,27220,27,23,1.36667,48.9
10122,FEUGUEROLLES,Feuguerolles,27110,27,23,1.03333,49.1333
10123,CARSIX,Carsix,27300,27,23,0.666667,49.1333
10124,EMALLEVILLE,Émalleville,27930,27,23,1.16667,49.1
10125,CAUGE,Caugé,27180,27,23,1.03333,49.0167
10126,MARCILLY-SUR-EURE,Marcilly-sur-Eure,27810,27,23,1.35,48.8167
10127,SAINT-SEBASTIEN-DE-MORSENT,Saint-Sébastien-de-Morsent,27180,27,23,1.08333,49.0167
10128,ROSAY-SUR-LIEURE,Rosay-sur-Lieure,27790,27,23,1.43333,49.3667
10129,MANTHELON,Manthelon,27240,27,23,1.05,48.9167
10130,BOIS-NORMAND-PRES-LYRE,Bois-Normand-près-Lyre,27330,27,23,0.7,48.9
10131,SAINT-MARTIN-LA-CAMPAGNE,Saint-Martin-la-Campagne,27930,27,23,1.06667,49.0667
10132,EPREVILLE-PRES-LE-NEUBOURG,Épreville-près-le-Neubourg,27110,27,23,0.880278,49.1359
10133,SASSEY,Sassey,27930,27,23,1.21667,49.05
10134,LANDEPEREUSE,Landepéreuse,27410,27,23,0.633333,49
10135,GAMACHES-EN-VEXIN,Gamaches-en-Vexin,27150,27,23,1.61667,49.2667
10136,BREUX-SUR-AVRE,Breux-sur-Avre,27570,27,23,1.08333,48.7667
10137,SAINT-GERMAIN-DES-ANGLES,Saint-Germain-des-Angles,27930,27,23,1.15,49.0833
10138,SAINT-JULIEN-DE-LA-LIEGUE,Saint-Julien-de-la-Liègue,27600,27,23,1.3,49.1333
10139,SAINT-MACLOU,Saint-Maclou,27210,27,23,0.416667,49.3667
10140,FOUQUEVILLE,Fouqueville,27370,27,23,0.95,49.2167
10141,TOUTAINVILLE,Toutainville,27500,27,23,0.466667,49.3667
10142,LA HOUSSAYE,Houssaye,27410,27,23,0.8,48.9833
10143,HEBECOURT,Hébécourt,27150,27,23,1.71667,49.35
10144,GARENNES-SUR-EURE,Garennes-sur-Eure,27780,27,23,1.43333,48.9167
10145,SAINT-AMAND-DES-HAUTES-TERRES,Saint-Amand-des-Hautes-Terres,27370,27,23,0.933333,49.2333
10146,FAUVILLE,Fauville,27930,27,23,1.2,49.0333
10147,SAINTE-GENEVIEVE-LES-GASNY,Sainte-Geneviève-lès-Gasny,27620,27,23,1.58333,49.0833
10148,LE CHESNE,Chesne,27160,27,23,0.95,48.8833
10149,THEVRAY,Thevray,27330,27,23,0.733333,48.9833
10150,MESNIL-ROUSSET,Mesnil-Rousset,27390,27,23,0.566667,48.9
10151,ILLEVILLE-SUR-MONTFORT,Illeville-sur-Montfort,27290,27,23,0.733333,49.3333
10152,BUEIL,Bueil,27730,27,23,1.45,48.9333
10153,SAINT-ANDRE-DE-L'EURE,Saint-André-de-l'Eure,27220,27,23,1.28333,48.9
10154,MAINNEVILLE,Mainneville,27150,27,23,1.68333,49.3667
10155,ECAQUELON,Écaquelon,27290,27,23,0.716667,49.2833
10156,TOURVILLE-LA-CAMPAGNE,Tourville-la-Campagne,27370,27,23,0.9,49.2333
10157,CHENNEBRUN,Chennebrun,27820,27,23,0.7835,48.6794
10158,BOISSY-LAMBERVILLE,Boissy-Lamberville,27300,27,23,0.583333,49.1667
10159,VAUX-SUR-EURE,Vaux-sur-Eure,27120,27,23,1.35,49.05
10160,AVRILLY,Avrilly,27240,27,23,1.15,48.9333
10161,PANILLEUSE,Panilleuse,27510,27,23,1.5,49.15
10162,AMFREVILLE-LA-CAMPAGNE,Amfreville-la-Campagne,27370,27,23,0.95,49.2167
10163,VATTEVILLE,Vatteville,27430,27,23,1.28333,49.2833
10164,LA CHAPELLE-DU-BOIS-DES-FAULX,Chapelle-du-Bois-des-Faulx,27930,27,23,1.16667,49.1123
10165,LORLEAU,Lorleau,27480,27,23,1.5,49.4167
10166,SACQUENVILLE,Sacquenville,27930,27,23,1.06667,49.0833
10167,FLEURY-LA-FORET,Fleury-la-Forêt,27480,27,23,1.55,49.4167
10168,GIVERNY,Giverny,27620,27,23,1.53333,49.0667
10169,SAINT-ETIENNE-L'ALLIER,Saint-Étienne-l'Allier,27450,27,23,0.55,49.2667
10170,MENESQUEVILLE,Ménesqueville,27850,27,23,1.41083,49.3628
10171,MOISVILLE,Moisville,27320,27,23,1.16667,48.85
10172,LA SAUSSAYE,Saussaye,27370,27,23,0.983333,49.2667
10173,SAINT-VICTOR-D'EPINE,Saint-Victor-d'Épine,27800,27,23,0.6,49.2167
10174,LA CROISILLE,Croisille,27190,27,23,0.983333,48.9667
10175,GUITRY,Guitry,27510,27,23,1.55,49.2167
10176,SAINT-BENOIT-DES-OMBRES,Saint-Benoît-des-Ombres,27450,27,23,0.633333,49.2333
10177,MORAINVILLE-JOUVEAUX,Morainville-Jouveaux,27260,27,23,0.445556,49.222
10178,TOURNEVILLE,Tourneville,27930,27,23,1.11667,49.1
10179,DAMPSMESNIL,Dampsmesnil,27630,27,23,1.63333,49.1667
10180,SAINT-PIERRE-D'AUTILS,Saint-Pierre-d'Autils,27950,27,23,1.43333,49.1167
10181,LA COUTURE-BOUSSEY,Couture-Boussey,27750,27,23,1.4,48.9
10182,SAINT-AQUILIN-DE-PACY,Saint-Aquilin-de-Pacy,27120,27,23,1.36667,49.0167
10183,MISEREY,Miserey,27930,27,23,1.26667,49.0167
10184,LA TRINITE-DE-REVILLE,Trinité-de-Réville,27270,27,23,0.516667,48.9667
10185,JUIGNETTES,Juignettes,27250,27,23,0.666667,48.85
10186,BERVILLE-LA-CAMPAGNE,Berville-la-Campagne,27170,27,23,0.9,49.0333
10187,SAINT-PIERRE-DU-MESNIL,Saint-Pierre-du-Mesnil,27330,27,23,0.583333,48.9333
10188,SAINT-CYR-LA-CAMPAGNE,Saint-Cyr-la-Campagne,27370,27,23,1.01667,49.25
10189,BREUILPONT,Breuilpont,27640,27,23,1.43333,48.9667
